http://sicily.classics.ox.ac.uk/inscription/ISic0067,10.5281/zenodo.4333972
http://sicily.classics.ox.ac.uk/inscription/ISic0068,10.5281/zenodo.4333976
http://sicily.classics.ox.ac.uk/inscription/ISic0069,10.5281/zenodo.4333980
http://sicily.classics.ox.ac.uk/inscription/ISic0070,10.5281/zenodo.4333984
http://sicily.classics.ox.ac.uk/inscription/ISic0071,10.5281/zenodo.4333988
http://sicily.classics.ox.ac.uk/inscription/ISic0072,10.5281/zenodo.4384232
http://sicily.classics.ox.ac.uk/inscription/ISic0073,10.5281/zenodo.4384234
http://sicily.classics.ox.ac.uk/inscription/ISic0074,10.5281/zenodo.4384236
http://sicily.classics.ox.ac.uk/inscription/ISic0075,10.5281/zenodo.4384238
http://sicily.classics.ox.ac.uk/inscription/ISic0076,10.5281/zenodo.4384240
http://sicily.classics.ox.ac.uk/inscription/ISic0077,10.5281/zenodo.4384242
http://sicily.classics.ox.ac.uk/inscription/ISic0078,10.5281/zenodo.4384244
http://sicily.classics.ox.ac.uk/inscription/ISic0079,10.5281/zenodo.4334051
http://sicily.classics.ox.ac.uk/inscription/ISic0080,10.5281/zenodo.4334053
http://sicily.classics.ox.ac.uk/inscription/ISic0081,10.5281/zenodo.4334057
http://sicily.classics.ox.ac.uk/inscription/ISic0082,10.5281/zenodo.4334059
http://sicily.classics.ox.ac.uk/inscription/ISic0083,10.5281/zenodo.4334063
http://sicily.classics.ox.ac.uk/inscription/ISic0084,10.5281/zenodo.4334067
http://sicily.classics.ox.ac.uk/inscription/ISic0085,10.5281/zenodo.4334071
http://sicily.classics.ox.ac.uk/inscription/ISic0086,10.5281/zenodo.4334075
http://sicily.classics.ox.ac.uk/inscription/ISic0087,10.5281/zenodo.4334079
http://sicily.classics.ox.ac.uk/inscription/ISic0088,10.5281/zenodo.4334083
http://sicily.classics.ox.ac.uk/inscription/ISic0089,10.5281/zenodo.4334087
http://sicily.classics.ox.ac.uk/inscription/ISic0090,10.5281/zenodo.4334091
http://sicily.classics.ox.ac.uk/inscription/ISic0091,10.5281/zenodo.4334095
http://sicily.classics.ox.ac.uk/inscription/ISic0092,10.5281/zenodo.4334099
http://sicily.classics.ox.ac.uk/inscription/ISic0093,10.5281/zenodo.4334103
http://sicily.classics.ox.ac.uk/inscription/ISic0094,10.5281/zenodo.4334107
http://sicily.classics.ox.ac.uk/inscription/ISic0095,10.5281/zenodo.4334111
http://sicily.classics.ox.ac.uk/inscription/ISic0096,10.5281/zenodo.4334117
http://sicily.classics.ox.ac.uk/inscription/ISic0097,10.5281/zenodo.4334121
http://sicily.classics.ox.ac.uk/inscription/ISic0098,10.5281/zenodo.4334126
http://sicily.classics.ox.ac.uk/inscription/ISic0099,10.5281/zenodo.4334130
http://sicily.classics.ox.ac.uk/inscription/ISic0100,10.5281/zenodo.4334134
http://sicily.classics.ox.ac.uk/inscription/ISic0101,10.5281/zenodo.4334136
http://sicily.classics.ox.ac.uk/inscription/ISic0102,10.5281/zenodo.4334140
http://sicily.classics.ox.ac.uk/inscription/ISic0103,10.5281/zenodo.4334142
http://sicily.classics.ox.ac.uk/inscription/ISic0104,10.5281/zenodo.4334146
http://sicily.classics.ox.ac.uk/inscription/ISic0105,10.5281/zenodo.4334148
http://sicily.classics.ox.ac.uk/inscription/ISic0106,10.5281/zenodo.4334152
http://sicily.classics.ox.ac.uk/inscription/ISic0107,10.5281/zenodo.4334154
http://sicily.classics.ox.ac.uk/inscription/ISic0108,10.5281/zenodo.4334158
http://sicily.classics.ox.ac.uk/inscription/ISic0109,10.5281/zenodo.4334162
http://sicily.classics.ox.ac.uk/inscription/ISic0110,10.5281/zenodo.4334166
http://sicily.classics.ox.ac.uk/inscription/ISic0111,10.5281/zenodo.4334170
http://sicily.classics.ox.ac.uk/inscription/ISic0112,10.5281/zenodo.4334174
http://sicily.classics.ox.ac.uk/inscription/ISic0113,10.5281/zenodo.4334180
http://sicily.classics.ox.ac.uk/inscription/ISic0114,10.5281/zenodo.4334184
http://sicily.classics.ox.ac.uk/inscription/ISic0115,10.5281/zenodo.4334189
http://sicily.classics.ox.ac.uk/inscription/ISic0116,10.5281/zenodo.4334193
http://sicily.classics.ox.ac.uk/inscription/ISic0117,10.5281/zenodo.4334197
http://sicily.classics.ox.ac.uk/inscription/ISic0118,10.5281/zenodo.4334201
http://sicily.classics.ox.ac.uk/inscription/ISic0119,10.5281/zenodo.4334203
http://sicily.classics.ox.ac.uk/inscription/ISic0120,10.5281/zenodo.4334205
http://sicily.classics.ox.ac.uk/inscription/ISic0121,10.5281/zenodo.4334209
http://sicily.classics.ox.ac.uk/inscription/ISic0122,10.5281/zenodo.4334211
http://sicily.classics.ox.ac.uk/inscription/ISic0123,10.5281/zenodo.4334215
http://sicily.classics.ox.ac.uk/inscription/ISic0124,10.5281/zenodo.4334217
http://sicily.classics.ox.ac.uk/inscription/ISic0125,10.5281/zenodo.4334221
http://sicily.classics.ox.ac.uk/inscription/ISic0126,10.5281/zenodo.4334223
http://sicily.classics.ox.ac.uk/inscription/ISic0127,10.5281/zenodo.4334227
http://sicily.classics.ox.ac.uk/inscription/ISic0128,10.5281/zenodo.4334229
http://sicily.classics.ox.ac.uk/inscription/ISic0129,10.5281/zenodo.4334235
http://sicily.classics.ox.ac.uk/inscription/ISic0130,10.5281/zenodo.4334239
http://sicily.classics.ox.ac.uk/inscription/ISic0131,10.5281/zenodo.4334243
http://sicily.classics.ox.ac.uk/inscription/ISic0132,10.5281/zenodo.4334247
http://sicily.classics.ox.ac.uk/inscription/ISic0133,10.5281/zenodo.4334249
http://sicily.classics.ox.ac.uk/inscription/ISic0134,10.5281/zenodo.4334253
http://sicily.classics.ox.ac.uk/inscription/ISic0135,10.5281/zenodo.4334257
http://sicily.classics.ox.ac.uk/inscription/ISic0136,10.5281/zenodo.4334261
http://sicily.classics.ox.ac.uk/inscription/ISic0137,10.5281/zenodo.4334265
http://sicily.classics.ox.ac.uk/inscription/ISic0138,10.5281/zenodo.4334269
http://sicily.classics.ox.ac.uk/inscription/ISic0139,10.5281/zenodo.4334273
http://sicily.classics.ox.ac.uk/inscription/ISic0140,10.5281/zenodo.4334277
http://sicily.classics.ox.ac.uk/inscription/ISic0141,10.5281/zenodo.4334281
http://sicily.classics.ox.ac.uk/inscription/ISic0142,10.5281/zenodo.4334285
http://sicily.classics.ox.ac.uk/inscription/ISic0143,10.5281/zenodo.4334289
http://sicily.classics.ox.ac.uk/inscription/ISic0144,10.5281/zenodo.4334291
http://sicily.classics.ox.ac.uk/inscription/ISic0145,10.5281/zenodo.4334295
http://sicily.classics.ox.ac.uk/inscription/ISic0146,10.5281/zenodo.4334297
http://sicily.classics.ox.ac.uk/inscription/ISic0147,10.5281/zenodo.4334302
http://sicily.classics.ox.ac.uk/inscription/ISic0148,10.5281/zenodo.4334304
http://sicily.classics.ox.ac.uk/inscription/ISic0149,10.5281/zenodo.4334308
http://sicily.classics.ox.ac.uk/inscription/ISic0150,10.5281/zenodo.4334312
http://sicily.classics.ox.ac.uk/inscription/ISic0151,10.5281/zenodo.4334340
http://sicily.classics.ox.ac.uk/inscription/ISic0152,10.5281/zenodo.4334342
http://sicily.classics.ox.ac.uk/inscription/ISic0153,10.5281/zenodo.4334348
http://sicily.classics.ox.ac.uk/inscription/ISic0154,10.5281/zenodo.4334350
http://sicily.classics.ox.ac.uk/inscription/ISic0155,10.5281/zenodo.4334354
http://sicily.classics.ox.ac.uk/inscription/ISic0156,10.5281/zenodo.4334356
http://sicily.classics.ox.ac.uk/inscription/ISic0157,10.5281/zenodo.4334360
http://sicily.classics.ox.ac.uk/inscription/ISic0158,10.5281/zenodo.4334362
http://sicily.classics.ox.ac.uk/inscription/ISic0159,10.5281/zenodo.4334366
http://sicily.classics.ox.ac.uk/inscription/ISic0160,10.5281/zenodo.4334370
http://sicily.classics.ox.ac.uk/inscription/ISic0161,10.5281/zenodo.4334372
http://sicily.classics.ox.ac.uk/inscription/ISic0162,10.5281/zenodo.4334376
http://sicily.classics.ox.ac.uk/inscription/ISic0163,10.5281/zenodo.4334380
http://sicily.classics.ox.ac.uk/inscription/ISic0164,10.5281/zenodo.4334384
http://sicily.classics.ox.ac.uk/inscription/ISic0165,10.5281/zenodo.4334388
http://sicily.classics.ox.ac.uk/inscription/ISic0166,10.5281/zenodo.4334392
http://sicily.classics.ox.ac.uk/inscription/ISic0167,10.5281/zenodo.4334394
http://sicily.classics.ox.ac.uk/inscription/ISic0168,10.5281/zenodo.4334398
http://sicily.classics.ox.ac.uk/inscription/ISic0169,10.5281/zenodo.4334402
http://sicily.classics.ox.ac.uk/inscription/ISic0170,10.5281/zenodo.4334406
http://sicily.classics.ox.ac.uk/inscription/ISic0171,10.5281/zenodo.4334410
http://sicily.classics.ox.ac.uk/inscription/ISic0172,10.5281/zenodo.4334414
http://sicily.classics.ox.ac.uk/inscription/ISic0173,10.5281/zenodo.4334418
http://sicily.classics.ox.ac.uk/inscription/ISic0174,10.5281/zenodo.4334422
http://sicily.classics.ox.ac.uk/inscription/ISic0175,10.5281/zenodo.4334430
http://sicily.classics.ox.ac.uk/inscription/ISic0176,10.5281/zenodo.4334434
http://sicily.classics.ox.ac.uk/inscription/ISic0177,10.5281/zenodo.4334438
http://sicily.classics.ox.ac.uk/inscription/ISic0178,10.5281/zenodo.4334442
http://sicily.classics.ox.ac.uk/inscription/ISic0179,10.5281/zenodo.4334444
http://sicily.classics.ox.ac.uk/inscription/ISic0180,10.5281/zenodo.4334448
http://sicily.classics.ox.ac.uk/inscription/ISic0181,10.5281/zenodo.4334452
http://sicily.classics.ox.ac.uk/inscription/ISic0182,10.5281/zenodo.4334456
http://sicily.classics.ox.ac.uk/inscription/ISic0183,10.5281/zenodo.4334460
http://sicily.classics.ox.ac.uk/inscription/ISic0184,10.5281/zenodo.4334466
http://sicily.classics.ox.ac.uk/inscription/ISic0185,10.5281/zenodo.4334470
http://sicily.classics.ox.ac.uk/inscription/ISic0186,10.5281/zenodo.4334474
http://sicily.classics.ox.ac.uk/inscription/ISic0187,10.5281/zenodo.4334478
http://sicily.classics.ox.ac.uk/inscription/ISic0188,10.5281/zenodo.4334482
http://sicily.classics.ox.ac.uk/inscription/ISic0189,10.5281/zenodo.4334486
http://sicily.classics.ox.ac.uk/inscription/ISic0190,10.5281/zenodo.4334488
http://sicily.classics.ox.ac.uk/inscription/ISic0191,10.5281/zenodo.4334492
http://sicily.classics.ox.ac.uk/inscription/ISic0192,10.5281/zenodo.4334496
http://sicily.classics.ox.ac.uk/inscription/ISic0193,10.5281/zenodo.4334500
http://sicily.classics.ox.ac.uk/inscription/ISic0194,10.5281/zenodo.4334504
http://sicily.classics.ox.ac.uk/inscription/ISic0195,10.5281/zenodo.4334508
http://sicily.classics.ox.ac.uk/inscription/ISic0196,10.5281/zenodo.4334512
http://sicily.classics.ox.ac.uk/inscription/ISic0197,10.5281/zenodo.4334514
http://sicily.classics.ox.ac.uk/inscription/ISic0198,10.5281/zenodo.4334518
http://sicily.classics.ox.ac.uk/inscription/ISic0199,10.5281/zenodo.4334520
http://sicily.classics.ox.ac.uk/inscription/ISic0200,10.5281/zenodo.4334524
http://sicily.classics.ox.ac.uk/inscription/ISic0201,10.5281/zenodo.4334565
http://sicily.classics.ox.ac.uk/inscription/ISic0202,10.5281/zenodo.4334569
http://sicily.classics.ox.ac.uk/inscription/ISic0203,10.5281/zenodo.4334571
http://sicily.classics.ox.ac.uk/inscription/ISic0204,10.5281/zenodo.4334575
http://sicily.classics.ox.ac.uk/inscription/ISic0205,10.5281/zenodo.4334579
http://sicily.classics.ox.ac.uk/inscription/ISic0206,10.5281/zenodo.4334581
http://sicily.classics.ox.ac.uk/inscription/ISic0207,10.5281/zenodo.4334585
http://sicily.classics.ox.ac.uk/inscription/ISic0208,10.5281/zenodo.4334587
http://sicily.classics.ox.ac.uk/inscription/ISic0209,10.5281/zenodo.4334591
http://sicily.classics.ox.ac.uk/inscription/ISic0210,10.5281/zenodo.4334594
http://sicily.classics.ox.ac.uk/inscription/ISic0211,10.5281/zenodo.4334598
http://sicily.classics.ox.ac.uk/inscription/ISic0212,10.5281/zenodo.4334600
http://sicily.classics.ox.ac.uk/inscription/ISic0213,10.5281/zenodo.4334604
http://sicily.classics.ox.ac.uk/inscription/ISic0214,10.5281/zenodo.4334608
http://sicily.classics.ox.ac.uk/inscription/ISic0215,10.5281/zenodo.4334612
http://sicily.classics.ox.ac.uk/inscription/ISic0216,10.5281/zenodo.4334616
http://sicily.classics.ox.ac.uk/inscription/ISic0217,10.5281/zenodo.4334620
http://sicily.classics.ox.ac.uk/inscription/ISic0218,10.5281/zenodo.4334622
http://sicily.classics.ox.ac.uk/inscription/ISic0219,10.5281/zenodo.4334626
http://sicily.classics.ox.ac.uk/inscription/ISic0220,10.5281/zenodo.4334628
http://sicily.classics.ox.ac.uk/inscription/ISic0221,10.5281/zenodo.4334632
http://sicily.classics.ox.ac.uk/inscription/ISic0222,10.5281/zenodo.4334634
http://sicily.classics.ox.ac.uk/inscription/ISic0223,10.5281/zenodo.4334638
http://sicily.classics.ox.ac.uk/inscription/ISic0224,10.5281/zenodo.4334640
http://sicily.classics.ox.ac.uk/inscription/ISic0225,10.5281/zenodo.4334644
http://sicily.classics.ox.ac.uk/inscription/ISic0226,10.5281/zenodo.4334646
http://sicily.classics.ox.ac.uk/inscription/ISic0227,10.5281/zenodo.4334650
http://sicily.classics.ox.ac.uk/inscription/ISic0228,10.5281/zenodo.4334652
http://sicily.classics.ox.ac.uk/inscription/ISic0229,10.5281/zenodo.4334656
http://sicily.classics.ox.ac.uk/inscription/ISic0230,10.5281/zenodo.4334660
http://sicily.classics.ox.ac.uk/inscription/ISic0231,10.5281/zenodo.4334662
http://sicily.classics.ox.ac.uk/inscription/ISic0232,10.5281/zenodo.4334666
http://sicily.classics.ox.ac.uk/inscription/ISic0233,10.5281/zenodo.4334668
http://sicily.classics.ox.ac.uk/inscription/ISic0234,10.5281/zenodo.4334672
http://sicily.classics.ox.ac.uk/inscription/ISic0235,10.5281/zenodo.4334676
http://sicily.classics.ox.ac.uk/inscription/ISic0236,10.5281/zenodo.4334678
http://sicily.classics.ox.ac.uk/inscription/ISic0237,10.5281/zenodo.4334682
http://sicily.classics.ox.ac.uk/inscription/ISic0238,10.5281/zenodo.4334687
http://sicily.classics.ox.ac.uk/inscription/ISic0239,10.5281/zenodo.4334689
http://sicily.classics.ox.ac.uk/inscription/ISic0240,10.5281/zenodo.4334693
http://sicily.classics.ox.ac.uk/inscription/ISic0241,10.5281/zenodo.4334695
http://sicily.classics.ox.ac.uk/inscription/ISic0242,10.5281/zenodo.4334701
http://sicily.classics.ox.ac.uk/inscription/ISic0243,10.5281/zenodo.4334703
http://sicily.classics.ox.ac.uk/inscription/ISic0244,10.5281/zenodo.4334707
http://sicily.classics.ox.ac.uk/inscription/ISic0245,10.5281/zenodo.4334709
http://sicily.classics.ox.ac.uk/inscription/ISic0246,10.5281/zenodo.4334713
http://sicily.classics.ox.ac.uk/inscription/ISic0247,10.5281/zenodo.4334717
http://sicily.classics.ox.ac.uk/inscription/ISic0248,10.5281/zenodo.4334719
